id,enhanceType,type,param1,param2,caption
4372,4,64,30,0,798
4373,4,64,32,0,798
4374,4,64,34,0,798
4375,4,64,36,0,798
4376,4,64,38,0,798
4377,4,64,40,0,798
4378,4,65,2,0,799
4379,4,65,4,0,799
4380,4,65,6,0,799
4381,4,65,8,0,799
4382,4,65,10,0,799
4383,4,65,12,0,799
4384,4,65,14,0,799
4385,4,65,16,0,799
4386,4,65,18,0,799
4387,4,65,20,0,799
4388,4,65,22,0,799
4389,4,65,24,0,799
4390,4,65,26,0,799
4391,4,65,28,0,799
4392,4,65,30,0,799
4393,4,65,32,0,799
4394,4,65,34,0,799
4395,4,65,36,0,799
4396,4,65,38,0,799
4397,4,65,40,0,799
4398,5,69,1,0,800
4399,19,47,300,0,801
4400,19,47,350,0,801
4401,19,47,400,0,801
4402,19,47,450,0,801
4403,19,47,500,0,801
4404,19,47,550,0,801
4405,19,47,600,0,801
4406,19,47,650,0,801
4407,19,47,700,0,801
4408,19,47,750,0,801
4409,19,47,800,0,801
4410,19,47,850,0,801
4411,19,47,900,0,801
4412,19,47,950,0,801
4413,19,47,1000,0,801
4414,19,47,1050,0,801
4415,19,47,1100,0,801
4416,19,47,1150,0,801
4417,19,47,1200,0,801
4418,19,47,1500,0,801
4419,5,28,20,0,802
4420,5,28,24,0,802
4421,5,28,28,0,802
4422,5,28,32,0,802
4423,5,28,36,0,802
4424,5,28,40,0,802
4425,5,28,44,0,802
4426,5,28,48,0,802
4427,5,28,52,0,802
4428,5,28,56,0,802
4429,5,28,64,0,802
4430,5,28,68,0,802
4431,5,28,72,0,802
4432,5,28,76,0,802
4433,5,28,80,0,802
4434,5,28,84,0,802
4435,5,28,88,0,802
4436,5,28,92,0,802
4437,5,28,96,0,802
4438,5,28,100,0,802
4439,7,41,5,0,803
4440,7,41,10,0,803
4441,7,41,15,0,803
4442,7,41,20,0,803
4443,7,41,25,0,803
4444,7,41,30,0,803
4445,7,41,35,0,803
4446,7,41,40,0,803
4447,7,41,45,0,803
4448,7,41,50,0,803
4449,7,41,55,0,803
4450,7,41,60,0,803
4451,7,41,65,0,803
4452,7,41,70,0,803
4453,7,41,75,0,803
4454,7,41,80,0,803
4455,7,41,85,0,803
4456,7,41,90,0,803
4457,7,41,95,0,803
4458,7,41,100,0,803
4459,7,68,10,0,804
4460,7,68,12,0,804
4461,7,68,14,0,804
4462,7,68,16,0,804
4463,7,68,18,0,804
4464,7,68,20,0,804
4465,7,68,22,0,804
4466,7,68,24,0,804
4467,7,68,26,0,804
4468,7,68,28,0,804
4469,7,68,30,0,804
4470,7,68,32,0,804
4471,7,68,34,0,804
4472,7,68,36,0,804
4473,7,68,38,0,804
4474,7,68,40,0,804
4475,7,68,42,0,804
4476,7,68,44,0,804
4477,7,68,46,0,804
4478,7,68,50,0,804
4479,5,91,0,10,805
4480,5,91,0,12,805
4481,5,91,0,14,805
4482,5,91,0,16,805
4483,5,91,0,18,805
4484,5,91,0,20,805
4485,5,91,0,22,805
4486,5,91,0,24,805
4487,5,91,0,26,805
4488,5,91,0,28,805
4489,5,91,0,32,805
4490,5,91,0,34,805
4491,5,91,0,36,805
4492,5,91,0,38,805
4493,5,91,0,40,805
4494,5,91,0,42,805
4495,5,91,0,44,805
4496,5,91,0,46,805
4497,5,91,0,48,805
4498,5,91,0,50,805
4499,4,67,1,0,806
4500,4,67,2,0,806
4501,4,67,3,0,806
4502,4,67,4,0,806
4503,4,67,5,0,806
4504,4,67,6,0,806
4505,4,67,7,0,806
4506,4,67,8,0,806
4507,4,67,9,0,806
4508,4,67,10,0,806
4509,4,67,11,0,806
4510,4,67,12,0,806
4511,4,67,13,0,806
4512,4,67,14,0,806
4513,4,67,15,0,806
4514,4,67,16,0,806
4515,4,67,17,0,806
4516,4,67,18,0,806
4517,4,67,19,0,806
4518,4,67,20,0,806
4519,7,61,5,0,807
4520,7,61,6,0,807
4521,7,61,7,0,807
4522,7,61,8,0,807
4523,7,61,9,0,807
4524,7,61,10,0,807
4525,7,61,11,0,807
4526,7,61,12,0,807
4527,7,61,13,0,807
4528,7,61,14,0,807
4529,7,61,16,0,807
4530,7,61,17,0,807
4531,7,61,18,0,807
4532,7,61,19,0,807
4533,7,61,20,0,807
4534,7,61,21,0,807
4535,7,61,22,0,807
4536,7,61,23,0,807
4537,7,61,24,0,807
4538,7,61,25,0,807
4539,4,105,1,0,808
4540,4,105,2,0,808
4541,4,105,3,0,808
4542,4,105,4,0,808
4543,4,105,5,0,808
4544,4,105,6,0,808
4545,4,105,7,0,808
4546,4,105,8,0,808
4547,4,105,9,0,808
4548,4,105,10,0,808
4549,4,105,11,0,808
4550,4,105,12,0,808
4551,4,105,13,0,808
4552,4,105,14,0,808
4553,4,105,15,0,808
4554,4,105,16,0,808
4555,4,105,17,0,808
4556,4,105,18,0,808
4557,4,105,19,0,808
4558,4,105,20,0,808
4559,17,52,10,0,809
4560,17,52,12,0,809
4561,17,52,14,0,809
4562,17,52,16,0,809
4563,17,52,18,0,809
4564,17,52,20,0,809
4565,17,52,22,0,809
4566,17,52,24,0,809
4567,17,52,26,0,809
4568,17,52,28,0,809
4569,17,52,32,0,809
4570,17,52,34,0,809
4571,17,52,36,0,809
4572,17,52,38,0,809
4573,17,52,40,0,809
4574,17,52,42,0,809
4575,17,52,44,0,809
4576,17,52,46,0,809
4577,17,52,48,0,809
4578,17,52,50,0,809
4579,7,61,5,0,810
4580,7,61,6,0,810
4581,7,61,7,0,810
4582,7,61,8,0,810
4583,7,61,9,0,810
4584,7,61,10,0,810
4585,7,61,11,0,810
4586,7,61,12,0,810
4587,7,61,13,0,810
4588,7,61,14,0,810
4589,7,61,15,0,810
4590,7,61,16,0,810
4591,7,61,17,0,810
4592,7,61,18,0,810
4593,7,61,19,0,810
4594,7,61,20,0,810
4595,7,61,21,0,810
4596,7,61,22,0,810
4597,7,61,23,0,810
4598,7,61,25,0,810
4599,4,51,4,0,811
4600,4,51,5,0,812
4601,4,51,6,0,813
4602,4,51,7,0,814
4603,4,51,8,0,815
4604,4,51,9,0,816
4605,4,51,10,0,817
4606,4,51,11,0,818
4607,4,51,13,0,819
4608,4,51,12,0,820
4609,4,51,14,0,821
4610,4,51,16,0,822
4611,4,51,17,0,823
4612,4,51,15,0,824
4613,4,51,18,0,825
4614,7,41,5,0,826
4615,7,41,10,0,826
4616,7,41,15,0,826
4617,7,41,20,0,826
4618,7,41,25,0,826
4619,7,41,30,0,826
4620,7,41,35,0,826
4621,7,41,40,0,826
4622,7,41,45,0,826
4623,7,41,50,0,826
4624,7,41,55,0,826
4625,7,41,60,0,826
4626,7,41,65,0,826
4627,7,41,70,0,826
4628,7,41,75,0,826
4629,7,41,80,0,826
4630,7,41,85,0,826
4631,7,41,90,0,826
4632,7,41,95,0,826
4633,7,41,100,0,826
4634,4,1,0,50,827
4635,4,1,0,100,827
4636,4,1,0,150,827
4637,4,1,0,200,827
4638,4,1,0,250,827
4639,4,1,0,300,827
4640,4,1,0,350,827
4641,4,1,0,400,827
4642,4,1,0,450,827
4643,4,1,0,500,827
4644,4,1,0,550,827
4645,4,1,0,600,827
4646,4,1,0,650,827
4647,4,1,0,700,827
4648,4,1,0,750,827
4649,4,1,0,800,827
4650,4,1,0,850,827
4651,4,1,0,900,827
4652,4,1,0,950,827
4653,4,1,0,1000,827
4654,4,1,1,5,828
4655,4,1,1,10,828
4656,4,1,1,15,828
4657,4,1,1,20,828
4658,4,1,1,25,828
4659,4,1,1,30,828
4660,4,1,1,35,828
4661,4,1,1,40,828
4662,4,1,1,45,828
4663,4,1,1,50,828
4664,4,1,1,55,828
4665,4,1,1,60,828
4666,4,1,1,65,828
4667,4,1,1,70,828
4668,4,1,1,75,828
4669,4,1,1,80,828
4670,4,1,1,85,828
4671,4,1,1,90,828
4672,4,1,1,95,828
4673,4,1,1,100,828
4674,4,1,2,5,829
4675,4,1,2,10,829
4676,4,1,2,15,829
4677,4,1,2,20,829
4678,4,1,2,25,829
4679,4,1,2,30,829
4680,4,1,2,35,829
4681,4,1,2,40,829
4682,4,1,2,45,829
4683,4,1,2,50,829
4684,4,1,2,55,829
4685,4,1,2,60,829
4686,4,1,2,65,829
4687,4,1,2,70,829
4688,4,1,2,75,829
4689,4,1,2,80,829
4690,4,1,2,85,829
4691,4,1,2,90,829
4692,4,1,2,95,829
4693,4,1,2,100,829
4694,4,1,3,5,830
4695,4,1,3,10,830
4696,4,1,3,15,830
4697,4,1,3,20,830
4698,4,1,3,25,830
4699,4,1,3,30,830
4700,4,1,3,35,830
4701,4,1,3,40,830
4702,4,1,3,45,830
4703,4,1,3,50,830
4704,4,1,3,55,830
4705,4,1,3,60,830
4706,4,1,3,65,830
4707,4,1,3,70,830
4708,4,1,3,75,830
4709,4,1,3,80,830
4710,4,1,3,85,830
4711,4,1,3,90,830
4712,4,1,3,95,830
4713,4,1,3,100,830
4714,4,1,4,5,831
4715,4,1,4,6,831
4716,4,1,4,7,831
4717,4,1,4,8,831
4718,4,1,4,9,831
4719,4,1,4,10,831
4720,4,1,4,11,831
4721,4,1,4,12,831
4722,4,1,4,13,831
4723,4,1,4,14,831
4724,4,1,4,16,831
4725,4,1,4,17,831
4726,4,1,4,18,831
4727,4,1,4,19,831
4728,4,1,4,20,831
4729,4,1,4,21,831
4730,4,1,4,22,831
4731,4,1,4,23,831
4732,4,1,4,24,831
4733,4,1,4,25,831
4734,4,1,5,5,832
4735,4,1,5,10,832
4736,4,1,5,15,832
4737,4,1,5,20,832
4738,4,1,5,25,832
4739,4,1,5,30,832
4740,4,1,5,35,832
4741,4,1,5,40,832
4742,4,1,5,45,832
4743,4,1,5,50,832
4744,4,1,5,55,832
4745,4,1,5,60,832
4746,4,1,5,65,832
4747,4,1,5,70,832
4748,4,1,5,75,832
4749,4,1,5,80,832
4750,4,1,5,85,832
4751,4,1,5,90,832
4752,4,1,5,95,832
4753,4,1,5,100,832
4754,4,1,6,5,833
4755,4,1,6,10,833
4756,4,1,6,15,833
4757,4,1,6,20,833
4758,4,1,6,25,833
4759,4,1,6,30,833
4760,4,1,6,35,833
4761,4,1,6,40,833
4762,4,1,6,45,833
4763,4,1,6,50,833
4764,4,1,6,55,833
4765,4,1,6,60,833
4766,4,1,6,65,833
4767,4,1,6,70,833
4768,4,1,6,75,833
4769,4,1,6,80,833
4770,4,1,6,85,833
4771,4,1,6,90,833
4772,4,1,6,95,833
4773,4,1,6,100,833
4774,4,1,7,5,834
4775,4,1,7,10,834
4776,4,1,7,15,834
4777,4,1,7,20,834
4778,4,1,7,25,834
4779,4,1,7,30,834
4780,4,1,7,35,834
4781,4,1,7,40,834
4782,4,1,7,45,834
4783,4,1,7,50,834
4784,4,1,7,55,834
4785,4,1,7,60,834
4786,4,1,7,65,834
4787,4,1,7,70,834
4788,4,1,7,75,834
4789,4,1,7,80,834
4790,4,1,7,85,834
4791,4,1,7,90,834
4792,4,1,7,95,834
4793,4,1,7,100,834
4794,4,43,2,50,835
4795,4,43,2,100,835
4796,4,43,2,150,835
4797,4,43,2,200,835
4798,4,43,2,250,835
4799,4,43,2,300,835
4800,4,43,2,350,835
4801,4,43,2,400,835
4802,4,43,2,450,835
4803,4,43,2,500,835
4804,4,43,2,550,835
4805,4,43,2,600,835
4806,4,43,2,650,835
4807,4,43,2,700,835
4808,4,43,2,750,835
4809,4,43,2,800,835
4810,4,43,2,850,835
4811,4,43,2,900,835
4812,4,43,2,950,835
4813,4,43,2,1000,835
4814,4,2,0,5,836
4815,4,2,0,6,836
4816,4,2,0,7,836
4817,4,2,0,8,836
4818,4,2,0,9,836
4819,4,2,0,10,836
4820,4,2,0,11,836
4821,4,2,0,12,836
4822,4,2,0,13,836
4823,4,2,0,14,836
4824,4,2,0,16,836
4825,4,2,0,17,836
4826,4,2,0,18,836
4827,4,2,0,19,836
4828,4,2,0,20,836
4829,4,2,0,21,836
4830,4,2,0,22,836
4831,4,2,0,23,836
4832,4,2,0,24,836
4833,4,2,0,25,836
4834,4,2,1,1,837
4835,4,2,1,2,837
4836,4,2,1,3,837
4837,4,2,1,4,837
4838,4,2,1,5,837
4839,4,2,1,6,837
4840,4,2,1,7,837
4841,4,2,1,8,837
4842,4,2,1,9,837
4843,4,2,1,10,837
4844,4,2,1,11,837
4845,4,2,1,12,837
4846,4,2,1,13,837
4847,4,2,1,14,837
4848,4,2,1,15,837
4849,4,2,1,16,837
4850,4,2,1,17,837
4851,4,2,1,18,837
4852,4,2,1,19,837
4853,4,2,1,20,837
4854,4,2,2,5,838
4855,4,2,2,6,838
4856,4,2,2,7,838
4857,4,2,2,8,838
4858,4,2,2,9,838
4859,4,2,2,10,838
4860,4,2,2,11,838
4861,4,2,2,12,838
4862,4,2,2,13,838
4863,4,2,2,14,838
4864,4,2,2,16,838
4865,4,2,2,17,838
4866,4,2,2,18,838
4867,4,2,2,19,838
4868,4,2,2,20,838
4869,4,2,2,21,838
4870,4,2,2,22,838
4871,4,2,2,23,838
4872,4,2,2,24,838
4873,4,2,2,25,838
4874,4,2,3,5,839
4875,4,2,3,6,839
4876,4,2,3,7,839
4877,4,2,3,8,839
4878,4,2,3,9,839
4879,4,2,3,10,839
4880,4,2,3,11,839
4881,4,2,3,12,839
4882,4,2,3,13,839
4883,4,2,3,14,839
4884,4,2,3,16,839
4885,4,2,3,17,839
4886,4,2,3,18,839
4887,4,2,3,19,839
4888,4,2,3,20,839
4889,4,2,3,21,839
4890,4,2,3,22,839
4891,4,2,3,23,839
4892,4,2,3,24,839
4893,4,2,3,25,839
4894,4,2,4,5,840
4895,4,2,4,6,840
4896,4,2,4,7,840
4897,4,2,4,8,840
4898,4,2,4,9,840
4899,4,2,4,10,840
4900,4,2,4,11,840
4901,4,2,4,12,840
4902,4,2,4,13,840
4903,4,2,4,14,840
4904,4,2,4,16,840
4905,4,2,4,17,840
4906,4,2,4,18,840
4907,4,2,4,19,840
4908,4,2,4,20,840
4909,4,2,4,21,840
4910,4,2,4,22,840
4911,4,2,4,23,840
4912,4,2,4,24,840
4913,4,2,4,25,840
4914,4,2,5,5,841
4915,4,2,5,6,841
4916,4,2,5,7,841
4917,4,2,5,8,841
4918,4,2,5,9,841
4919,4,2,5,10,841
4920,4,2,5,11,841
4921,4,2,5,12,841
4922,4,2,5,13,841
4923,4,2,5,14,841
4924,4,2,5,16,841
4925,4,2,5,17,841
4926,4,2,5,18,841
4927,4,2,5,19,841
4928,4,2,5,20,841
4929,4,2,5,21,841
4930,4,2,5,22,841
4931,4,2,5,23,841
4932,4,2,5,24,841
4933,4,2,5,25,841
4934,4,2,6,5,842
4935,4,2,6,6,842
4936,4,2,6,7,842
4937,4,2,6,8,842
4938,4,2,6,9,842
4939,4,2,6,10,842
4940,4,2,6,11,842
4941,4,2,6,12,842
4942,4,2,6,13,842
4943,4,2,6,14,842
4944,4,2,6,16,842
4945,4,2,6,17,842
4946,4,2,6,18,842
4947,4,2,6,19,842
4948,4,2,6,20,842
4949,4,2,6,21,842
4950,4,2,6,22,842
4951,4,2,6,23,842
4952,4,2,6,24,842
4953,4,2,6,25,842
4954,4,2,7,5,843
4955,4,2,7,6,843
4956,4,2,7,7,843
4957,4,2,7,8,843
4958,4,2,7,9,843
4959,4,2,7,10,843
4960,4,2,7,11,843
4961,4,2,7,12,843
4962,4,2,7,13,843
4963,4,2,7,14,843
4964,4,2,7,16,843
4965,4,2,7,17,843
4966,4,2,7,18,843
4967,4,2,7,19,843
4968,4,2,7,20,843
4969,4,2,7,21,843
4970,4,2,7,22,843
4971,4,2,7,23,843
4972,4,2,7,24,843
4973,4,2,7,25,843
4974,4,1,0,1,844
4975,4,1,0,2,845
4976,4,1,0,3,846
4977,4,1,9,1,847
4978,4,1,9,2,847
4979,4,1,9,3,847
4980,4,1,9,4,847
4981,4,1,9,5,847
4982,4,1,9,6,847
4983,4,1,9,7,847
4984,4,1,9,8,847
4985,4,1,9,9,847
4986,4,1,9,10,847
4987,4,1,9,11,847
4988,4,1,9,12,847
4989,4,1,9,13,847
4990,4,1,9,14,847
4991,4,1,9,15,847
4992,4,1,9,16,847
4993,4,1,9,17,847
4994,4,1,9,18,847
4995,4,1,9,19,847
4996,4,1,9,20,847
4997,4,1,10,1,848
4998,4,1,10,2,848
4999,4,1,10,3,848
5000,4,1,10,4,848
5001,4,1,10,5,848
5002,4,1,10,6,848
5003,4,1,10,7,848
5004,4,1,10,8,848
5005,4,1,10,9,848
5006,4,1,10,10,848
5007,4,1,10,11,848
5008,4,1,10,12,848
5009,4,1,10,13,848
5010,4,1,10,14,848
5011,4,1,10,15,848
5012,4,1,10,16,848
5013,4,1,10,17,848
5014,4,1,10,18,848
5015,4,1,10,19,848
5016,4,1,10,20,848
5017,4,1,13,1,849
5018,4,1,13,2,849
5019,4,1,13,3,849
5020,4,1,13,4,849
5021,4,1,13,5,849
5022,4,1,13,6,849
5023,4,1,13,7,849
5024,4,1,13,8,849
5025,4,1,13,9,849
5026,4,1,13,10,849
5027,4,1,13,11,849
5028,4,1,13,12,849
5029,4,1,13,13,849
5030,4,1,13,14,849
5031,4,1,13,15,849
5032,4,1,13,16,849
5033,4,1,13,17,849
5034,4,1,13,18,849
5035,4,1,13,19,849
5036,4,1,13,20,849
5037,4,1,12,1,850
5038,4,1,12,2,850
5039,4,1,12,3,850
5040,4,1,12,4,850
5041,4,1,12,5,850
5042,4,1,12,6,850
5043,4,1,12,7,850
5044,4,1,12,8,850
5045,4,1,12,9,850
5046,4,1,12,10,850
5047,4,1,12,11,850
5048,4,1,12,12,850
5049,4,1,12,13,850
5050,4,1,12,14,850
5051,4,1,12,15,850
5052,4,1,12,16,850
5053,4,1,12,17,850
5054,4,1,12,18,850
5055,4,1,12,19,850
5056,4,1,12,20,850
5057,4,1,11,1,851
5058,4,1,11,2,851
5059,4,1,11,3,851
5060,4,1,11,4,851
5061,4,1,11,5,851
5062,4,1,11,6,851
5063,4,1,11,7,851
5064,4,1,11,8,851
5065,4,1,11,9,851
5066,4,1,11,10,851
5067,4,1,11,11,851
5068,4,1,11,12,851
5069,4,1,11,13,851
5070,4,1,11,14,851
5071,4,1,11,15,851
5072,4,1,11,16,851
5073,4,1,11,17,851
5074,4,1,11,18,851
5075,4,1,11,19,851
5076,4,1,11,20,851
5077,4,1,14,1,852
5078,4,1,14,2,852
5079,4,1,14,3,852
5080,4,1,14,4,852
5081,4,1,14,5,852
5082,4,1,14,6,852
5083,4,1,14,7,852
5084,4,1,14,8,852
5085,4,1,14,9,852
5086,4,1,14,10,852
5087,4,1,14,11,852
5088,4,1,14,12,852
5089,4,1,14,13,852
5090,4,1,14,14,852
5091,4,1,14,15,852
5092,4,1,14,16,852
5093,4,1,14,17,852
5094,4,1,14,18,852
5095,4,1,14,19,852
5096,4,1,14,20,852
5097,4,55,500,0,853
5098,4,55,550,0,853
5099,4,55,600,0,853
5100,4,55,650,0,853
5101,4,55,700,0,853
5102,4,55,750,0,853
5103,4,55,800,0,853
5104,4,55,850,0,853
5105,4,55,900,0,853
5106,4,55,950,0,853
5107,4,55,1000,0,853
5108,4,55,1050,0,853
5109,4,55,1100,0,853
5110,4,55,1150,0,853
5111,4,55,1200,0,853
5112,4,55,1250,0,853
5113,4,55,1300,0,853
5114,4,55,1350,0,853
5115,4,55,1400,0,853
5116,4,55,1500,0,853
5117,4,71,5,0,854
5118,4,71,10,0,854
5119,4,71,15,0,854
5120,4,71,20,0,854
5121,4,71,25,0,854
5122,4,71,30,0,854
5123,4,71,35,0,854
5124,4,71,40,0,854
5125,4,71,45,0,854
5126,4,71,50,0,854
5127,4,71,55,0,854
5128,4,71,60,0,854
5129,4,71,65,0,854
5130,4,71,70,0,854
5131,4,71,75,0,854
5132,4,71,80,0,854
5133,4,71,85,0,854
5134,4,71,90,0,854
5135,4,71,95,0,854
5136,4,71,100,0,854
5137,4,72,1,0,855
5138,4,72,2,0,855
5139,4,72,3,0,855
5140,4,72,4,0,855
5141,4,72,5,0,855
5142,4,72,6,0,855
5143,4,72,7,0,855
5144,4,72,8,0,855
5145,4,72,9,0,855
5146,4,72,10,0,855
5147,4,72,11,0,855
5148,4,72,12,0,855
5149,4,72,13,0,855
5150,4,72,14,0,855
5151,4,72,15,0,855
5152,4,72,16,0,855
5153,4,72,17,0,855
5154,4,72,18,0,855
5155,4,72,19,0,855
5156,4,72,20,0,855
5157,4,70,1,0,856
5158,4,70,2,0,856
5159,4,70,3,0,856
5160,4,70,4,0,856
5161,4,70,5,0,856
5162,4,70,6,0,856
5163,4,70,7,0,856
5164,4,70,8,0,856
5165,4,70,9,0,856
5166,4,70,10,0,856
5167,4,70,11,0,856
5168,4,70,12,0,856
5169,4,70,13,0,856
5170,4,70,14,0,856
5171,4,70,15,0,856
5172,4,70,16,0,856
5173,4,70,17,0,856
5174,4,70,18,0,856
5175,4,70,19,0,856
5176,4,70,20,0,856
5177,11,55,50,0,857
5178,11,55,60,0,858
5179,11,55,70,0,859
5180,11,55,80,0,860
5181,11,55,90,0,861
5182,11,55,100,0,862
5183,11,55,110,0,863
5184,11,55,120,0,864
5185,11,55,130,0,865
5186,11,55,140,0,866
5187,11,55,150,0,867
5188,11,55,160,0,868
5189,11,55,170,0,869
5190,11,55,180,0,870
5191,11,55,190,0,871
5192,11,55,200,0,872
5193,11,55,210,0,873
5194,11,55,220,0,874
5195,11,55,230,0,875
5196,11,55,250,0,876
5197,4,6,2,0,877
5198,4,6,4,0,877
5199,4,6,6,0,877
5200,4,6,8,0,877
5201,4,6,10,0,877
5202,4,6,12,0,877
5203,4,6,14,0,877
5204,4,6,16,0,877
5205,4,6,18,0,877
5206,4,6,20,0,877
5207,4,6,22,0,877
5208,4,6,24,0,877
5209,4,6,26,0,877
5210,4,6,28,0,877
5211,4,6,30,0,877
5212,4,6,32,0,877
5213,4,6,34,0,877
5214,4,6,36,0,877
5215,4,6,38,0,877
5216,4,6,40,0,877
5217,4,7,10,0,878
5218,4,7,12,0,878
5219,4,7,14,0,878
5220,4,7,16,0,878
5221,4,7,18,0,878
5222,4,7,20,0,878
5223,4,7,22,0,878
5224,4,7,24,0,878
5225,4,7,26,0,878
5226,4,7,28,0,878
5227,4,7,32,0,878
5228,4,7,34,0,878
5229,4,7,36,0,878
5230,4,7,38,0,878
5231,4,7,40,0,878
5232,4,7,42,0,878
5233,4,7,44,0,878
5234,4,7,46,0,878
5235,4,7,48,0,878
5236,4,7,50,0,878
5237,4,8,10,0,879
5238,4,8,12,0,879
5239,4,8,14,0,879
5240,4,8,16,0,879
5241,4,8,18,0,879
5242,4,8,20,0,879
5243,4,8,22,0,879
5244,4,8,24,0,879
5245,4,8,26,0,879
5246,4,8,28,0,879
5247,4,8,32,0,879
5248,4,8,34,0,879
5249,4,8,36,0,879
5250,4,8,38,0,879
5251,4,8,40,0,879
5252,4,8,42,0,879
5253,4,8,44,0,879
5254,4,8,46,0,879
5255,4,8,48,0,879
5256,4,8,50,0,879
5257,4,9,1,0,880
5258,4,9,2,0,880
5259,4,9,3,0,880
5260,4,9,4,0,880
5261,4,9,5,0,880
5262,4,9,6,0,880
5263,4,9,7,0,880
5264,4,9,8,0,880
5265,4,9,9,0,880
5266,4,9,10,0,880
5267,4,9,11,0,880
5268,4,9,12,0,880
5269,4,9,13,0,880
5270,4,9,14,0,880
5271,4,9,15,0,880
5272,4,9,16,0,880
5273,4,9,17,0,880
5274,4,9,18,0,880
5275,4,9,19,0,880
5276,4,9,20,0,880
5277,4,10,1,0,881
5278,4,10,2,0,881
5279,4,10,3,0,881
5280,4,10,4,0,881
5281,4,10,5,0,881
5282,4,10,6,0,881
5283,4,10,7,0,881
5284,4,10,8,0,881
5285,4,10,9,0,881
5286,4,10,10,0,881
5287,4,10,11,0,881
5288,4,10,12,0,881
5289,4,10,13,0,881
5290,4,10,14,0,881
5291,4,10,15,0,881
5292,4,10,16,0,881
5293,4,10,17,0,881
5294,4,10,18,0,881
5295,4,10,19,0,881
5296,4,10,20,0,881
5297,5,47,50,0,882
5298,5,47,10,0,882
5299,5,47,12,0,882
5300,5,47,14,0,882
5301,5,47,16,0,882
5302,5,47,18,0,882
5303,5,47,5,0,883
5304,5,47,1,0,883
5305,5,47,2,0,883
5306,5,47,3,0,883
5307,5,47,4,0,883
5308,5,47,5,0,883
5309,4,18,5,0,884
5310,4,18,6,0,884
5311,4,18,7,0,884
5312,4,18,8,0,884
5313,4,18,9,0,884
5314,4,18,10,0,884
5315,4,18,11,0,884
5316,4,18,12,0,884
5317,4,18,13,0,884
5318,4,18,14,0,884
5319,4,18,16,0,884
5320,4,18,17,0,884
5321,4,18,18,0,884
5322,4,18,19,0,884
5323,4,18,20,0,884
5324,4,18,21,0,884
5325,4,18,22,0,884
5326,4,18,23,0,884
5327,4,18,24,0,884
5328,4,18,25,0,884
5329,4,14,2,0,885
5330,4,14,4,0,885
5331,4,14,6,0,885
5332,4,14,8,0,885
5333,4,14,10,0,885
5334,4,14,12,0,885
5335,4,14,14,0,885
5336,4,14,16,0,885
5337,4,14,18,0,885
5338,4,14,20,0,885
5339,4,14,22,0,885
5340,4,14,24,0,885
5341,4,14,26,0,885
5342,4,14,28,0,885
5343,4,14,30,0,885
5344,4,14,32,0,885
5345,4,14,34,0,885
5346,4,14,36,0,885
5347,4,14,38,0,885
5348,4,14,40,0,885
5349,4,76,1,0,886
5350,4,76,2,0,886
5351,4,76,3,0,886
5352,4,76,4,0,886
5353,4,76,5,0,886
5354,4,76,6,0,886
5355,4,76,7,0,886
5356,4,76,8,0,886
5357,4,76,9,0,886
5358,4,76,10,0,886
5359,4,76,11,0,886
5360,4,76,12,0,886
5361,4,76,13,0,886
5362,4,76,14,0,886
5363,4,76,15,0,886
5364,4,76,16,0,886
5365,4,76,17,0,886
5366,4,76,18,0,886
5367,4,76,19,0,886
5368,4,76,20,0,886
5369,4,1,15,5,887
5370,4,1,15,10,887
5371,4,1,15,15,887
5372,4,1,15,20,887
5373,4,1,15,25,887
5374,4,1,15,30,887
5375,4,1,15,35,887
5376,4,1,15,40,887
5377,4,1,15,45,887
5378,4,1,15,50,887
5379,4,1,15,55,887
5380,4,1,15,60,887
5381,4,1,15,65,887
5382,4,1,15,70,887
5383,4,1,15,75,887
5384,4,1,15,80,887
5385,4,1,15,85,887
5386,4,1,15,90,887
5387,4,1,15,95,887
5388,4,1,15,100,887
5389,4,1,16,5,888
5390,4,1,16,10,888
5391,4,1,16,15,888
5392,4,1,16,20,888
5393,4,1,16,25,888
5394,4,1,16,30,888
5395,4,1,16,35,888
5396,4,1,16,40,888
5397,4,1,16,45,888
5398,4,1,16,50,888
5399,4,1,16,55,888
5400,4,1,16,60,888
5401,4,1,16,65,888
5402,4,1,16,70,888
5403,4,1,16,75,888
5404,4,1,16,80,888
5405,4,1,16,85,888
5406,4,1,16,90,888
5407,4,1,16,95,888
5408,4,1,16,100,888
5409,4,1,17,5,889
5410,4,1,17,10,889
5411,4,1,17,15,889
5412,4,1,17,20,889
5413,4,1,17,25,889
5414,4,1,17,30,889
5415,4,1,17,35,889
5416,4,1,17,40,889
5417,4,1,17,45,889
5418,4,1,17,50,889
5419,4,1,17,55,889
5420,4,1,17,60,889
5421,4,1,17,65,889
5422,4,1,17,70,889
5423,4,1,17,75,889
5424,4,1,17,80,889
5425,4,1,17,85,889
5426,4,1,17,90,889
5427,4,1,17,95,889
5428,4,1,17,100,889
5429,4,1,18,5,890
5430,4,1,18,10,890
5431,4,1,18,15,890
5432,4,1,18,20,890
5433,4,1,18,25,890
5434,4,1,18,30,890
5435,4,1,18,35,890
5436,4,1,18,40,890
5437,4,1,18,45,890
5438,4,1,18,50,890
5439,4,1,18,55,890
5440,4,1,18,60,890
5441,4,1,18,65,890
5442,4,1,18,70,890
5443,4,1,18,75,890
5444,4,1,18,80,890
5445,4,1,18,85,890
