ID,Name,PartsName,LotRank,Lock,GoldBox,SilverBox,BronzeBox
2717,"【本体】",1589,11,0,6,574,257
2718,head,1568,12,0,0,0,257
2719,back,1511,12,0,0,0,257
2720,tail,1625,12,0,0,0,257
2721,"【本体】",1589,3,0,6,312,258
2722,head,1568,7,0,0,0,258
2723,back,1511,7,0,0,0,258
2724,tail,1625,7,0,0,0,258
2725,"【本体】",1589,11,0,6,575,258
2726,head,1568,12,0,0,0,258
2727,back,1511,12,0,0,0,258
2728,tail,1625,12,0,0,0,258
2729,"【本体】",1589,3,0,6,312,259
2730,head,1568,7,0,0,0,259
2731,back,1511,7,0,0,0,259
2732,tail,1625,7,0,0,0,259
2733,"【本体】",1589,11,0,6,576,259
2734,head,1568,12,0,0,0,259
2735,back,1511,12,0,0,0,259
2736,tail,1625,12,0,0,0,259
2737,"【本体】",1589,3,0,6,312,260
2738,head,1568,7,0,0,0,260
2739,back,1511,7,0,0,0,260
2740,tail,1625,7,0,0,0,260
2741,"【本体】",1589,11,0,6,577,260
2742,head,1568,12,0,0,0,260
2743,back,1511,12,0,0,0,260
2744,tail,1625,12,0,0,0,260
2745,"【本体】",1589,14,1,0,51,3
2746,beam,1520,1,0,0,0,3
2747,hand_L,1566,1,0,0,0,3
2748,hand_R,1567,1,0,0,0,3
2749,foot_L,1556,1,0,0,0,3
2750,foot_R,1557,1,0,0,0,3
2751,shol_L,1613,1,0,0,0,3
2752,shol_R,1614,1,0,0,0,3
2753,body,1525,1,0,0,0,3
2754,head,1568,1,0,0,0,3
2755,body2,1533,1,0,0,0,3
2756,"【本体】",1589,14,1,0,51,4
2757,beam_L,1520,1,0,0,0,4
2758,beam_R,1520,1,0,0,0,4
2759,leg_L,1600,1,0,0,0,4
2760,leg_R,1600,1,0,0,0,4
2761,head,1568,1,0,0,0,4
2762,body2,1524,1,0,0,0,4
2763,"【本体】",1589,11,0,2,45,4
2764,beam_L,1520,1,0,0,0,4
2765,beam_R,1520,1,0,0,0,4
2766,leg_L,1556,1,0,0,0,4
2767,leg_R,1557,1,0,0,0,4
2768,head,1568,1,0,0,0,4
2769,body2,1524,1,0,0,0,4
2770,"【本体】",1589,14,1,0,53,5
2771,body,1524,1,0,0,0,5
2772,pod_L,1602,1,0,0,0,5
2773,pod_R,1603,1,0,0,0,5
2774,shol_L,1613,1,0,0,0,5
2775,shol_R,1614,1,0,0,0,5
2776,back,1511,1,0,0,0,5
2777,head,1568,1,0,0,0,5
2778,body2,1524,1,0,0,0,5
2779,"【本体】",1589,14,0,0,54,6
2780,Head,1568,1,0,0,0,6
2781,SoulderarmorA_L,1617,1,0,0,0,6
2782,SoulderarmorA_R,1618,1,0,0,0,6
2783,Body,1524,1,0,0,0,6
2784,Leg_L,1587,1,0,0,0,6
2785,Leg_R,1588,1,0,0,0,6
2786,"【本体】",1589,11,0,2,45,6
2787,Head,1568,1,0,0,0,6
2788,SoulderarmorA_L,1617,1,0,0,0,6
2789,SoulderarmorA_R,1618,1,0,0,0,6
2790,Body,1524,1,0,0,0,6
2791,Leg_L,1587,1,0,0,0,6
2792,Leg_R,1588,1,0,0,0,6
2793,"【本体】",1589,14,0,0,55,7
2794,knee_LF,1600,1,0,0,0,7
2795,knee_RF,1600,1,0,0,0,7
2796,knee_LB,1600,1,0,0,0,7
2797,knee_RB,1600,1,0,0,0,7
2798,knee_CB,1600,1,0,0,0,7
2799,canon,1529,1,0,0,0,7
2800,head,1568,1,0,0,0,7
2801,tail,1524,1,0,0,0,7
2802,shol_L,1617,1,0,0,0,7
2803,shol_R,1618,1,0,0,0,7
2804,"【本体】",1589,14,0,0,56,8
2805,drone_L,1613,1,0,0,0,8
2806,drone_R,1614,1,0,0,0,8
2807,tail,1625,1,0,0,0,8
2808,body,1524,1,0,0,0,8
2809,shol_L,1613,1,0,0,0,8
2810,shol_R,1614,1,0,0,0,8
2811,foot_L,1556,1,0,0,0,8
2812,foot_R,1557,1,0,0,0,8
2813,head,1568,1,0,0,0,8
2814,"【本体】",1589,11,0,2,57,9
2815,drone_L,1613,1,0,0,0,9
2816,drone_R,1614,1,0,0,0,9
2817,tail,1625,1,0,0,0,9
2818,body,1524,1,0,0,0,9
2819,shol_L,1613,1,0,0,0,9
2820,shol_R,1614,1,0,0,0,9
2821,foot_L,1556,1,0,0,0,9
2822,foot_R,1557,1,0,0,0,9
2823,head,1568,1,0,0,0,9
2824,dummy,1568,1,0,0,0,9
2825,"【本体】",1589,11,0,15,578,1
2826,momo_L,1592,1,0,0,0,1
2827,momo_R,1593,1,0,0,0,1
2828,head,1568,1,0,0,0,1
2829,wepA_L_in,1633,1,0,0,0,1
2830,wepB_R_in,1637,1,0,0,0,1
2831,wepD_L_out,1641,1,0,0,0,1
2832,wepF_R_out,1645,1,0,0,0,1
2833,"【本体】",1589,14,0,0,84,36
2834,head,1568,1,0,0,0,36
2835,shol_L,1613,1,0,0,0,36
2836,shol_R,1614,1,0,0,0,36
2837,back,1511,1,0,0,0,36
2838,foot_L,1556,1,0,0,0,36
2839,foot_R,1557,1,0,0,0,36
2840,"【本体】",1589,11,0,2,45,36
2841,head,1568,1,0,0,0,36
2842,shol_L,1613,1,0,0,0,36
2843,shol_R,1614,1,0,0,0,36
2844,back,1511,1,0,0,0,36
2845,foot_L,1556,1,0,0,0,36
2846,foot_R,1557,1,0,0,0,36
2847,"【本体】",1589,10,0,2,0,62
2848,Head,1568,1,0,0,0,62
2849,Body,1524,1,0,0,0,62
2850,Left_Mantle,1585,1,0,0,0,62
2851,Right_Mantle,1608,1,0,0,0,62
2852,Center_Mantle,1532,1,0,0,0,62
2853,"【本体】",1589,10,0,2,0,63
2854,Head,1568,1,0,0,0,63
2855,Body,1524,1,0,0,0,63
2856,Left_Mantle,1585,1,0,0,0,63
2857,Right_Mantle,1608,1,0,0,0,63
2858,Center_Mantle,1532,1,0,0,0,63
2859,"【本体】",1589,14,0,0,113,64
2860,head,1568,1,0,0,0,64
2861,body,1524,1,0,0,0,64
2862,"【本体】",1589,11,0,2,45,64
2863,head,1568,1,0,0,0,64
2864,body,1524,1,0,0,0,64
2865,"【本体】",1589,11,0,6,312,1
2866,body,1524,1,0,0,0,1
2867,"【本体】",1589,14,0,0,136,86
2868,body,1524,1,0,0,0,86
2869,"【本体】",1589,11,0,1,44,86
2870,body,1524,1,0,0,0,86
2871,"【本体】",1589,14,0,0,137,87
2872,head,1568,1,0,0,0,87
2873,shol_L,1613,1,0,0,0,87
2874,shol_R,1614,1,0,0,0,87
2875,arm_L,1505,1,0,0,0,87
2876,arm_R,1506,1,0,0,0,87
2877,"【本体】",1589,11,0,1,44,87
2878,head,1568,1,0,0,0,87
2879,shol_L,1613,1,0,0,0,87
2880,shol_R,1614,1,0,0,0,87
2881,arm_L,1505,1,0,0,0,87
2882,arm_R,1506,1,0,0,0,87
2883,"【本体】",1589,14,0,0,138,88
2884,body,1524,1,0,0,0,88
2885,"【本体】",1589,11,0,1,44,88
2886,body,1524,1,0,0,0,88
2887,"【本体】",1589,14,0,0,139,89
2888,body,1524,1,0,0,0,89
2889,"【本体】",1589,14,0,0,140,90
2890,body,1524,1,0,0,0,90
2891,"【本体】",1589,11,0,6,312,1
2892,Head,1568,1,0,0,0,1
2893,Tail,1625,1,0,0,0,1
2894,Horn,1577,1,0,0,0,1
2895,Left_Feeler,1583,1,0,0,0,1
2896,Right_Feeler,1606,1,0,0,0,1
2897,Left_Front_Leg,1584,1,0,0,0,1
2898,Right_Front_Leg,1607,1,0,0,0,1
2899,Left_Back_Leg,1581,1,0,0,0,1
2900,Right_Back_Leg,1604,1,0,0,0,1
2901,WEAK_POINT,1630,1,0,0,0,1
2902,"【本体】",1589,14,0,0,43,1
2903,wing,1650,1,0,0,0,1
2904,"【本体】",1589,11,0,1,178,128
2905,body_1,1522,12,0,0,0,128
2906,body_2,1523,12,0,0,0,128
2907,stone_L,1621,12,0,0,0,128
2908,stone_R,1622,12,0,0,0,128
2909,mouth_U,1597,12,0,0,0,128
2910,mouth_M,1595,12,0,0,0,128
2911,mouth_D,1594,12,0,0,0,128
2912,tail,1625,12,0,0,0,128
2913,"【本体】",1589,11,0,1,179,129
2914,body_1,1522,12,0,0,0,129
2915,body_2,1523,12,0,0,0,129
2916,stone_L,1621,12,0,0,0,129
2917,stone_R,1622,12,0,0,0,129
2918,mouth_U,1597,12,0,0,0,129
2919,mouth_M,1595,12,0,0,0,129
2920,mouth_D,1594,12,0,0,0,129
2921,tail,1625,12,0,0,0,129
2922,"【本体】",1589,2,0,1,44,130
2923,body_1,1522,7,0,0,0,130
2924,body_2,1523,7,0,0,0,130
2925,mouth_M,1595,7,0,0,0,130
2926,tail,1625,7,0,0,0,130
2927,"【本体】",1589,11,0,6,312,1
2928,Head,1568,1,0,0,0,1
2929,Head2,1571,1,0,0,0,1
2930,Tail,1625,1,0,0,0,1
2931,"【本体】",1589,14,0,0,251,199
2932,head1,1570,1,0,0,0,199
2933,head2,1571,1,0,0,0,199
2934,forefoot_L,1560,1,0,0,0,199
2935,forefoot_R,1561,1,0,0,0,199
2936,hindlegs_L,1572,1,0,0,0,199
2937,hindlegs_R,1573,1,0,0,0,199
2938,tail,1625,1,0,0,0,199
2939,belly,1521,1,0,0,0,199
2940,"【本体】",1589,11,0,1,44,199
2941,head1,1570,1,0,0,0,199
2942,head2,1571,1,0,0,0,199
2943,forefoot_L,1560,1,0,0,0,199
2944,forefoot_R,1561,1,0,0,0,199
2945,hindlegs_L,1572,1,0,0,0,199
2946,hindlegs_R,1573,1,0,0,0,199
2947,tail,1625,1,0,0,0,199
2948,belly,1521,1,0,0,0,199
2949,"【本体】",1589,11,0,1,252,200
2950,head1,1570,12,0,0,0,200
2951,head2,1571,12,0,0,0,200
2952,forefoot_L,1560,12,0,0,0,200
2953,forefoot_R,1561,12,0,0,0,200
2954,hindlegs_L,1572,12,0,0,0,200
2955,hindlegs_R,1573,12,0,0,0,200
2956,tail,1625,12,0,0,0,200
2957,belly,1521,12,0,0,0,200
2958,"【本体】",1589,14,0,0,253,201
2959,Head,1570,1,0,0,0,201
2960,Body_1,1525,1,0,0,0,201
2961,Body_2,1525,1,0,0,0,201
2962,Left_Arm_1,1617,1,0,0,0,201
2963,Left_Arm_2,1617,1,0,0,0,201
2964,Right_Arm_Liz,1506,1,0,0,0,201
2965,Right_Arm_Lion,1617,1,0,0,0,201
2966,Right_Arm_Eye,1548,1,0,0,0,201
2967,"【本体】",1589,4,0,0,0,202
2968,head,1568,12,0,0,0,202
2969,forefoot_L,1560,12,0,0,0,202
2970,forefoot_R,1561,12,0,0,0,202
2971,tail_L,1624,12,0,0,0,202
2972,tail_R,1626,12,0,0,0,202
2973,tail_C,1623,12,0,0,0,202
2974,"【本体】",1589,11,0,120,255,203
2975,head,1568,18,0,0,254,203
2976,forefoot_L,1560,12,0,0,0,203
2977,forefoot_R,1561,12,0,0,0,203
2978,tail_L,1624,12,0,0,0,203
2979,tail_R,1626,12,0,0,0,203
2980,tail_C,1623,12,0,0,0,203
2981,"【本体】",1589,17,0,8,314,222
2982,ForeTentacle_L,1562,12,0,0,0,222
2983,ForeTentacle_R,1563,12,0,0,0,222
2984,BackTentacle_L,1515,12,0,0,0,222
2985,BackTentacle_R,1516,12,0,0,0,222
2986,Face,1549,12,0,0,0,222
2987,Rscale,1610,12,0,0,0,222
2988,Rscale_Weak,1611,12,0,0,0,222
2989,Tail,1625,12,0,0,0,222
2990,"【本体】",1589,11,0,8,540,222
2991,ForeTentacle_L,1562,12,0,0,0,222
2992,ForeTentacle_R,1563,12,0,0,0,222
2993,BackTentacle_L,1515,12,0,0,0,222
2994,BackTentacle_R,1516,12,0,0,0,222
2995,Face,1549,12,0,0,0,222
2996,Rscale,1610,12,0,0,0,222
2997,Rscale_Weak,1611,12,0,0,0,222
2998,Tail,1625,12,0,0,0,222
2999,"【本体】",1589,17,0,8,314,224
3000,ForeTentacle_L,1562,12,0,0,0,224
3001,ForeTentacle_R,1563,12,0,0,0,224
3002,BackTentacle_L,1515,12,0,0,0,224
3003,BackTentacle_R,1516,12,0,0,0,224
3004,Face,1549,12,0,0,0,224
3005,Rscale,1610,12,0,0,0,224
3006,Rscale_Weak,1611,12,0,0,0,224
3007,Tail,1625,12,0,0,0,224
3008,"【本体】",1589,11,0,8,542,224
3009,ForeTentacle_L,1562,12,0,0,0,224
3010,ForeTentacle_R,1563,12,0,0,0,224
3011,BackTentacle_L,1515,12,0,0,0,224
3012,BackTentacle_R,1516,12,0,0,0,224
3013,Face,1549,12,0,0,0,224
3014,Rscale,1610,12,0,0,0,224
3015,Rscale_Weak,1611,12,0,0,0,224
3016,Tail,1625,12,0,0,0,224
3017,"【本体】",1589,15,0,0,0,232
3018,head,1568,15,0,0,0,232
3019,chest,1525,15,0,0,0,232
3020,weak,1629,15,0,0,0,232
3021,wing_L,1647,15,0,0,0,232
3022,wing_R,1651,15,0,0,0,232
3023,back,1511,15,0,0,0,232
3024,tail,1625,15,0,0,0,232
3025,"【本体】",1589,11,0,122,285,233
3026,head,1568,12,0,0,0,233
3027,chest,1525,12,0,0,0,233
3028,weak,1629,12,0,0,0,233
3029,wing_L,1647,12,0,0,0,233
3030,wing_R,1651,12,0,0,0,233
3031,back,1511,12,0,0,0,233
3032,tail,1625,12,0,0,0,233
3033,"【本体】",1589,15,0,0,0,234
3034,head,1568,19,0,0,0,266
3035,chest,1525,19,0,0,0,266
3036,weak,1629,19,0,0,0,266
3037,wing_L,1647,19,0,0,0,266
3038,wing_R,1651,19,0,0,0,266
3039,back,1511,19,0,0,0,266
3040,tail,1625,19,0,0,0,266
3041,"【本体】",1589,14,1,0,19,235
3042,Head,1568,1,0,0,0,235
3043,Wing_L1,1648,1,0,0,0,235
3044,Wing_R1,1652,1,0,0,0,235
3045,Wing_L2,1649,1,0,0,0,235
3046,Wing_R2,1653,1,0,0,0,235
3047,Back,1511,1,0,0,0,235
3048,Tail,1625,1,0,0,0,235
3049,"【本体】",1589,14,1,0,26,236
3050,Head,1568,15,0,0,0,236
3051,Wing_L1,1648,15,0,0,0,236
3052,Wing_R1,1652,15,0,0,0,236
3053,Wing_L2,1649,15,0,0,0,236
3054,Wing_R2,1653,15,0,0,0,236
3055,Back,1511,15,0,0,0,236
3056,Tail,1625,15,0,0,0,236
3057,"【本体】",1589,11,0,121,287,236
3058,Head,1568,15,0,0,0,236
3059,Wing_L1,1648,15,0,0,0,236
3060,Wing_R1,1652,15,0,0,0,236
3061,Wing_L2,1649,15,0,0,0,236
3062,Wing_R2,1653,15,0,0,0,236
3063,Back,1511,15,0,0,0,236
3064,Tail,1625,15,0,0,0,236
3065,"【本体】",1589,15,0,0,0,235
3066,Head,1568,19,0,0,0,267
3067,Wing_L1,1648,19,0,0,0,267
3068,Wing_R1,1652,19,0,0,0,267
3069,Wing_L2,1649,19,0,0,0,267
3070,Wing_R2,1653,19,0,0,0,267
3071,Back,1511,19,0,0,0,267
3072,Tail,1625,19,0,0,0,267
3073,"【本体】",1589,15,0,0,0,235
3074,Head,1568,14,0,0,29,235
3075,Wing_L1,1648,14,0,0,30,235
3076,Wing_R1,1652,14,0,0,31,235
3077,Wing_L2,1649,14,0,0,32,235
3078,Wing_R2,1653,14,0,0,33,235
3079,Back,1511,14,0,0,34,235
3080,Tail,1625,14,0,0,35,235
3081,"【本体】",1589,1,0,0,0,0
3082,arm_L,1505,1,0,0,0,0
3083,arm_R,1506,1,0,0,0,0
3084,head,1568,1,0,0,0,0
3085,"【本体】",1589,1,0,0,0,0
3086,arm_L,1505,1,0,0,0,0
3087,arm_R,1506,1,0,0,0,0
3088,head,1568,1,0,0,0,0
3089,"【本体】",1589,1,0,0,0,0
3090,beam,1520,1,0,0,0,0
3091,hand_L,1566,1,0,0,0,0
3092,hand_R,1567,1,0,0,0,0
3093,foot_L,1556,1,0,0,0,0
3094,foot_R,1557,1,0,0,0,0
3095,shol_L,1613,1,0,0,0,0
3096,shol_R,1614,1,0,0,0,0
3097,body,1525,1,0,0,0,0
3098,head,1568,1,0,0,0,0
3099,body2,1533,1,0,0,0,0
3100,"【本体】",1589,1,0,0,0,0
3101,beam_L,1520,1,0,0,0,0
3102,beam_R,1520,1,0,0,0,0
3103,leg_L,1600,1,0,0,0,0
3104,leg_R,1600,1,0,0,0,0
3105,head,1568,1,0,0,0,0
3106,body2,1524,1,0,0,0,0
3107,"【本体】",1589,1,0,0,0,0
3108,"【本体】",1589,1,0,0,0,0
3109,body,1524,1,0,0,0,0
3110,pod_L,1602,1,0,0,0,0
3111,pod_R,1603,1,0,0,0,0
3112,shol_L,1613,1,0,0,0,0
3113,shol_R,1614,1,0,0,0,0
3114,back,1511,1,0,0,0,0
3115,head,1568,1,0,0,0,0
3116,body2,1524,1,0,0,0,0
3117,"【本体】",1589,1,0,0,0,0
3118,Head,1568,1,0,0,0,0
3119,SoulderarmorA_L,1617,1,0,0,0,0
3120,SoulderarmorA_R,1618,1,0,0,0,0
3121,Body,1524,1,0,0,0,0
3122,Leg_L,1587,1,0,0,0,0
3123,Leg_R,1588,1,0,0,0,0
3124,"【本体】",1589,1,0,0,0,0
3125,knee_LF,1600,1,0,0,0,0
3126,knee_RF,1600,1,0,0,0,0
3127,knee_LB,1600,1,0,0,0,0
3128,knee_RB,1600,1,0,0,0,0
3129,knee_CB,1600,1,0,0,0,0
3130,canon,1529,1,0,0,0,0
3131,front,1600,1,0,0,0,0
3132,top,1600,1,0,0,0,0
3133,"【本体】",1589,1,0,0,0,0
3134,knee_LF,1600,1,0,0,0,0
3135,knee_RF,1600,1,0,0,0,0
3136,knee_LB,1600,1,0,0,0,0
3137,knee_RB,1600,1,0,0,0,0
3138,knee_CB,1600,1,0,0,0,0
3139,canon,1529,1,0,0,0,0
3140,head,1568,1,0,0,0,0
3141,tail,1524,1,0,0,0,0
3142,shol_L,1617,1,0,0,0,0
3143,shol_R,1618,1,0,0,0,0
3144,"【本体】",1589,1,0,0,0,0
3145,drone_L,1613,1,0,0,0,0
3146,drone_R,1614,1,0,0,0,0
3147,tail,1625,1,0,0,0,0
3148,body,1524,1,0,0,0,0
3149,shol_L,1613,1,0,0,0,0
3150,shol_R,1614,1,0,0,0,0
3151,foot_L,1556,1,0,0,0,0
3152,foot_R,1557,1,0,0,0,0
3153,head,1568,1,0,0,0,0
3154,"【本体】",1589,1,0,0,0,0
3155,drone_L,1613,1,0,0,0,0
3156,drone_R,1614,1,0,0,0,0
3157,tail,1625,1,0,0,0,0
3158,body,1524,1,0,0,0,0
3159,shol_L,1613,1,0,0,0,0
3160,shol_R,1614,1,0,0,0,0
3161,foot_L,1556,1,0,0,0,0
3162,foot_R,1557,1,0,0,0,0
3163,head,1568,1,0,0,0,0
3164,dummy,1568,1,0,0,0,0
3165,"【本体】",1589,1,0,0,0,0
3166,arm_L,1505,1,0,0,0,0
3167,arm_R,1506,1,0,0,0,0
3168,head,1568,1,0,0,0,0
3169,"【本体】",1589,1,0,0,0,0
3170,canon,1531,1,0,0,0,0
3171,doroid,1542,1,0,0,0,0
3172,dm_L,1540,1,0,0,0,0
3173,dm_R,1541,1,0,0,0,0
3174,"【本体】",1589,1,0,0,0,0
3175,head,1568,1,0,0,0,0
3176,arm_L,1505,1,0,0,0,0
3177,arm_R,1506,1,0,0,0,0
3178,wepA_L,1634,1,0,0,0,0
3179,wepA_R,1635,1,0,0,0,0
3180,wepB_L,1636,1,0,0,0,0
3181,wepB_R,1638,1,0,0,0,0
3182,"【本体】",1589,1,0,0,0,0
3183,head,1568,1,0,0,0,0
3184,arm_L,1505,1,0,0,0,0
3185,arm_R,1506,1,0,0,0,0
3186,wepA_L,1634,1,0,0,0,0
3187,wepA_R,1635,1,0,0,0,0
3188,wepB_L,1636,1,0,0,0,0
3189,wepB_R,1638,1,0,0,0,0
3190,"【本体】",1589,1,0,0,0,0
3191,head,1568,1,0,0,0,0
3192,arm_L,1505,1,0,0,0,0
3193,arm_R,1506,1,0,0,0,0
3194,wepA_L,1634,1,0,0,0,0
3195,wepA_R,1635,1,0,0,0,0
3196,wepB_L,1636,1,0,0,0,0
3197,wepB_R,1638,1,0,0,0,0
3198,"【本体】",1589,1,0,0,0,0
3199,head,1568,1,0,0,0,0
3200,arm_L,1505,1,0,0,0,0
3201,arm_R,1506,1,0,0,0,0
3202,wepA_L,1634,1,0,0,0,0
3203,wepA_R,1635,1,0,0,0,0
3204,wepB_L,1636,1,0,0,0,0
3205,wepB_R,1638,1,0,0,0,0
3206,"【本体】",1589,1,0,0,0,0
3207,ring,1609,1,0,0,0,0
3208,gun_L,1564,1,0,0,0,0
3209,gun_R,1565,1,0,0,0,0
3210,pod_L,1602,1,0,0,0,0
3211,pod_R,1603,1,0,0,0,0
3212,"【本体】",1589,1,0,0,0,0
3213,parts_L,1600,1,0,0,0,0
3214,parts_R,1601,1,0,0,0,0
3215,mark,1591,1,0,0,0,0
3216,spine,1619,1,0,0,0,0
3217,arm_L,1505,1,0,0,0,0
3218,arm_R,1506,1,0,0,0,0
3219,"【本体】",1589,1,0,0,0,0
3220,momo_L,1592,1,0,0,0,0
3221,momo_R,1593,1,0,0,0,0
3222,head,1568,1,0,0,0,0
3223,wepA_L_in,1633,1,0,0,0,0
3224,wepB_R_in,1637,1,0,0,0,0
3225,wepC_L_out,1639,1,0,0,0,0
3226,wepD_R_out,1642,1,0,0,0,0
3227,"【本体】",1589,1,0,0,0,0
3228,momo_L,1592,1,0,0,0,0
3229,momo_R,1593,1,0,0,0,0
3230,head,1568,1,0,0,0,0
3231,wepA_L_in,1633,1,0,0,0,0
3232,wepC_R_in,1640,1,0,0,0,0
3233,wepD_L_out,1641,1,0,0,0,0
3234,wepE_R_out,1644,1,0,0,0,0
3235,"【本体】",1589,1,0,0,0,0
3236,momo_L,1592,1,0,0,0,0
3237,momo_R,1593,1,0,0,0,0
3238,head,1568,1,0,0,0,0
3239,wepA_L_in,1633,1,0,0,0,0
3240,wepB_R_in,1637,1,0,0,0,0
3241,wepD_L_out,1641,1,0,0,0,0
3242,wepF_R_out,1645,1,0,0,0,0
3243,"【本体】",1589,1,0,0,0,0
3244,momo_L,1592,1,0,0,0,0
3245,momo_R,1593,1,0,0,0,0
3246,head,1568,1,0,0,0,0
3247,wepA_L_in,1633,1,0,0,0,0
3248,wepC_L_out,1639,1,0,0,0,0
3249,wepE_R_in,1643,1,0,0,0,0
3250,wepG_R_out,1646,1,0,0,0,0
3251,"【本体】",1589,1,0,0,0,0
3252,head,1568,1,0,0,0,0
3253,shol_L,1613,1,0,0,0,0
3254,shol_R,1614,1,0,0,0,0
3255,back,1511,1,0,0,0,0
3256,foot_L,1556,1,0,0,0,0
3257,foot_R,1557,1,0,0,0,0
3258,"【本体】",1589,1,0,0,0,0
3259,head,1568,1,0,0,0,0
3260,shol_L,1613,1,0,0,0,0
3261,shol_R,1614,1,0,0,0,0
3262,back,1511,1,0,0,0,0
3263,foot_L,1556,1,0,0,0,0
3264,foot_R,1557,1,0,0,0,0
3265,"【本体】",1589,1,0,0,0,0
3266,head,1568,1,0,0,0,0
3267,shol_L,1613,1,0,0,0,0
3268,shol_R,1614,1,0,0,0,0
3269,back,1511,1,0,0,0,0
3270,foot_L,1556,1,0,0,0,0
3271,foot_R,1557,1,0,0,0,0
3272,"【本体】",1589,1,0,0,0,0
3273,back,1511,1,0,0,0,0
3274,body,1524,1,0,0,0,0
3275,shol_L,1613,1,0,0,0,0
3276,shol_R,1614,1,0,0,0,0
3277,head,1568,1,0,0,0,0
3278,foot_L,1556,1,0,0,0,0
3279,foot_R,1557,1,0,0,0,0
3280,"【本体】",1589,1,0,0,0,0
3281,back,1511,1,0,0,0,0
3282,body,1524,1,0,0,0,0
3283,shol_L,1613,1,0,0,0,0
3284,shol_R,1614,1,0,0,0,0
3285,head,1568,1,0,0,0,0
3286,foot_L,1556,1,0,0,0,0
3287,foot_R,1557,1,0,0,0,0
3288,"【本体】",1589,1,0,0,0,0
3289,back,1511,1,0,0,0,0
3290,body,1524,1,0,0,0,0
3291,shol_L,1613,1,0,0,0,0
3292,shol_R,1614,1,0,0,0,0
3293,head,1568,1,0,0,0,0
3294,foot_L,1556,1,0,0,0,0
3295,foot_R,1557,1,0,0,0,0
3296,"【本体】",1589,1,0,0,0,0
3297,cannon,1529,1,0,0,0,0
3298,leg_L,1587,1,0,0,0,0
3299,leg_R,1588,1,0,0,0,0
3300,leg_B,1586,1,0,0,0,0
3301,egg_L,1546,1,0,0,0,0
3302,egg_R,1547,1,0,0,0,0
3303,egg_F,1545,1,0,0,0,0
3304,"【本体】",1589,1,0,0,0,0
3305,arm_L,1505,1,0,0,0,0
3306,arm_R,1506,1,0,0,0,0
3307,eye,1548,1,0,0,0,0
3308,"【本体】",1589,1,0,0,0,0
3309,mant,1590,1,0,0,0,0
3310,cannon_L,1528,1,0,0,0,0
3311,cannon_R,1530,1,0,0,0,0
3312,arm_L,1505,1,0,0,0,0
3313,arm_R,1506,1,0,0,0,0
3314,"【本体】",1589,1,0,0,0,0
3315,wep_L,1631,1,0,0,0,0
3316,wep_R,1632,1,0,0,0,0
3317,"【本体】",1589,1,0,0,0,0
3318,wing_L,1647,1,0,0,0,0
3319,wing_R,1651,1,0,0,0,0
3320,stabilizer,1620,1,0,0,0,0
3321,"【本体】",1589,1,0,0,0,0
3322,Head,1568,1,0,0,0,0
3323,Body,1524,1,0,0,0,0
3324,Left_Mantle,1585,1,0,0,0,0
3325,Right_Mantle,1608,1,0,0,0,0
3326,Center_Mantle,1532,1,0,0,0,0
3327,"【本体】",1589,1,0,0,0,0
3328,Head,1568,1,0,0,0,0
3329,Body,1524,1,0,0,0,0
3330,Left_Mantle,1585,1,0,0,0,0
3331,Right_Mantle,1608,1,0,0,0,0
3332,Center_Mantle,1532,1,0,0,0,0
3333,"【本体】",1589,1,0,0,0,0
3334,head,1568,1,0,0,0,0
3335,body,1524,1,0,0,0,0
3336,"【本体】",1589,1,0,0,0,0
3337,head,1568,1,0,0,0,0
3338,body,1524,1,0,0,0,0
3339,Legs,1556,1,0,0,0,0
3340,dummy1,1536,1,0,0,0,0
3341,dummy2,1537,1,0,0,0,0
3342,dummy3,1508,1,0,0,0,0
3343,dummy4,1510,1,0,0,0,0
3344,head_on,1569,1,0,0,0,0
3345,disp_A,1538,1,0,0,0,0
3346,disp_B,1539,1,0,0,0,0
3347,"【本体】",1589,1,0,0,0,0
3348,head,1568,1,0,0,0,0
3349,body,1524,1,0,0,0,0
3350,Legs,1556,1,0,0,0,0
3351,dummy1,1536,1,0,0,0,0
3352,dummy2,1537,1,0,0,0,0
3353,dummy3,1508,1,0,0,0,0
3354,armR_on,1510,1,0,0,0,0
3355,head_on,1569,1,0,0,0,0
3356,disp_A,1538,1,0,0,0,0
3357,disp_B,1539,1,0,0,0,0
3358,"【本体】",1589,1,0,0,0,0
3359,Back,1511,1,0,0,0,0
3360,"【本体】",1589,1,0,0,0,0
3361,Back,1511,1,0,0,0,0
3362,"【本体】",1589,1,0,0,0,0
3363,hood,1575,1,0,0,0,0
3364,"【本体】",1589,1,0,0,0,0
3365,hood,1575,1,0,0,0,0
3366,"【本体】",1589,1,0,0,0,0
3367,hood,1575,1,0,0,0,0
3368,"【本体】",1589,1,0,0,0,0
3369,hood,1575,1,0,0,0,0
3370,"【本体】",1589,1,0,0,0,0
3371,back,1511,1,0,0,0,0
3372,arm_L,1505,1,0,0,0,0
3373,arm_R,1506,1,0,0,0,0
3374,chest,1533,1,0,0,0,0
3375,head,1568,1,0,0,0,0
3376,foot_L,1556,1,0,0,0,0
3377,foot_R,1557,1,0,0,0,0
3378,weak,1629,1,0,0,0,0
3379,"【本体】",1589,1,0,0,0,0
3380,back,1511,1,0,0,0,0
3381,arm_L,1505,1,0,0,0,0
